id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
18865760,2018-12-06 11:21:47 AM PST,2018-12-06,2018-12-06 19:21:47 UTC,Pacific Time (US & Canada),1381942,rubyroman,2018-12-06 19:22:30 UTC,2021-02-16 04:02:06 UTC,casual,,https://www.inaturalist.org/observations/18865760,https://static.inaturalist.org/photos/28905808/medium.jpeg?1544124156,,"",Dromedario,0,0,true,2,"Av de los Insurgentes 16000, Rio Tijuana 3ra Etapa, 22226 Tijuana, B.C., México",32.49859088,-116.93646082,7,7,,,false,,,,Camelus dromedarius,Dromedary Camel,Mammalia,81542
18948616,2018/12/07 2:15 PM -0500,2018-12-07,2018-12-07 19:15:00 UTC,Bogota,1340675,laneyland,2018-12-10 22:35:12 UTC,2018-12-11 00:56:31 UTC,casual,,https://www.inaturalist.org/observations/18948616,https://static.inaturalist.org/photos/29049302/medium.jpg?1544480889,,"","The dromedary, also called the Arabian camel, is a large, even-toed ungulate with one hump on its back. The dromedary is the tallest of the three species of camel; adult males stand 1.8–2 m at the shoulder, while females are 1.7–1.9 m tall. (Wikipedia)

Domain : Eukaryote
Kingdom : Animalia
Phylum : Chordata
EXTRA
Class : Mammalia
Order : Artiodactyla
Family : Bovidae
Genus : Camelus
Species : C. dromedarius
",1,0,true,,"Rowan County, NC, USA",35.6262509395,-80.6815374174,452,452,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
18962241,Mon Dec 10 2018 19:33:37 GMT-0500 (EST),2018-12-10,2018-12-11 00:33:37 UTC,Eastern Time (US & Canada),1355841,ransgreg,2018-12-11 16:03:44 UTC,2018-12-11 16:03:55 UTC,casual,,https://www.inaturalist.org/observations/18962241,https://static.inaturalist.org/photos/29070191/medium.jpg?1544544231,,"",,0,0,true,3,"Bull Run Regional Park, Centreville, VA, US",38.8181533333,-77.4664383333,5,5,,,false,,,,Camelus dromedarius,Dromedary Camel,Mammalia,81542
18987797,Wed Dec 12 2018 18:16:57 GMT-0600 (CST),2018-12-12,2018-12-13 00:16:57 UTC,Central Time (US & Canada),1077098,johnrgriffin,2018-12-13 00:17:20 UTC,2018-12-13 00:18:38 UTC,casual,,https://www.inaturalist.org/observations/18987797,https://static.inaturalist.org/photos/29113529/medium.jpg?1544660244,,"",A Christmas miracle!!,1,0,true,3,"555 Tallowood Rd, Houston, TX, US",29.7750691697,-95.5513026194,10,10,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
19030988,2018/12/15 3:45 PM HST,2018-12-15,2018-12-16 01:45:00 UTC,Hawaii,384271,mattrempel,2018-12-15 16:49:25 UTC,2018-12-16 07:16:31 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/19030988,https://inaturalist-open-data.s3.amazonaws.com/photos/29187541/medium.jpg?1544892458,,"",,3,0,false,,Umm Al Quawain - United Arab Emirates,25.5317481272,55.7214036589,,,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
19128345,Thu Dec 20 2018 10:05:10 GMT+0300 (GMT+3),2018-12-20,2018-12-20 07:05:10 UTC,Baghdad,1091927,dromedary,2018-12-21 03:35:58 UTC,2018-12-21 03:36:09 UTC,casual,,https://www.inaturalist.org/observations/19128345,https://static.inaturalist.org/photos/29363247/medium.jpg?1545363364,,"",,0,0,true,3,"Eswayy Al Nefayed Street, Doha, Doha, QA",25.2423466667,51.480605,27,27,,,false,,,,Camelus dromedarius,Dromedary Camel,Mammalia,81542
19209393,Mon Aug 27 2018 13:31:09 GMT+0300 (GMT+3),2018-08-27,2018-08-27 10:31:09 UTC,Baghdad,867899,christos13,2018-12-25 06:56:44 UTC,2018-12-25 08:36:25 UTC,casual,,https://www.inaturalist.org/observations/19209393,https://static.inaturalist.org/photos/29506520/medium.jpg?1545721013,,"",,1,0,true,3,"85106, Πεταλούδων, Δωδεκάνησα, GR",36.3521383333,28.0442,5,5,,,false,,,Dromadaire,Camelus dromedarius,Dromedary Camel,Mammalia,81542
19217683,2018/12/25 2:11 PM CST,2018-12-25,2018-12-25 20:11:00 UTC,Central Time (US & Canada),24071,bob777,2018-12-25 20:39:48 UTC,2018-12-25 22:30:26 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/19217683,https://inaturalist-open-data.s3.amazonaws.com/photos/29520362/medium.jpeg?1545770375,,ONP 12-25-18,          ,2,0,true,,"Mansfield, TX, USA",32.5876366667,-97.10023,,,,,false,,,Dromadaire,Camelus dromedarius,Dromedary Camel,Mammalia,81542
19239089,2009/08/30 12:06 PM UTC,2009-08-30,2009-08-30 12:06:00 UTC,UTC,1007468,dontenphoto,2018-12-26 23:42:17 UTC,2018-12-26 23:42:17 UTC,casual,,https://www.inaturalist.org/observations/19239089,https://static.inaturalist.org/photos/29557864/medium.jpg?1545867591,,"",Lowry Park Zoo,0,0,true,,"Lowry Park Central, Tampa, FL 33604, USA",28.0164909363,-82.4677963257,,,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
19308476,2018-12-30 1:32:29 下午 GMT+01:00,2018-12-30,2018-12-30 12:32:29 UTC,Amsterdam,1407216,li20,2018-12-30 12:37:51 UTC,2020-03-10 13:30:51 UTC,casual,,https://www.inaturalist.org/observations/19308476,https://static.inaturalist.org/photos/29682774/medium.jpeg?1546173487,,"",,0,0,true,2,法国法兰西岛YvelinesRoute de Villiers le Mahieu,48.85682486,1.78687272,9,9,,,false,,,Одногорбый верблюд,Camelus dromedarius,Dromedary Camel,Mammalia,81542
19339950,2018/12/10 7:35 AM HST,2018-12-10,2018-12-10 17:35:00 UTC,Hawaii,1082970,karimhaddad,2018-12-31 21:22:11 UTC,2019-08-11 14:49:25 UTC,research,,https://www.inaturalist.org/observations/19339950,https://static.inaturalist.org/photos/29736906/medium.jpg?1546291291,,"",          ,2,0,false,,"Wilaya d'Illizi, Algérie",24.8286719187,8.9051727516,59,59,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
19385820,2014-08-20 5:20:23 pm AEST,2014-08-20,2014-08-20 07:20:23 UTC,Brisbane,1192680,j-k,2019-01-02 23:57:39 UTC,2019-01-03 07:15:14 UTC,casual,CC-BY-NC-SA,https://www.inaturalist.org/observations/19385820,https://inaturalist-open-data.s3.amazonaws.com/photos/29814536/medium.jpeg?1546473463,,"",,2,0,true,2,"Unnamed Road, Turkmenistan",39.2120399475,58.5468940735,,,,,false,gps,gps,Одногорбый верблюд,Camelus dromedarius,Dromedary Camel,Mammalia,81542
19493387,Fri Feb 16 2018 15:58:25 GMT+0400 (GMT+4),2018-02-16,2018-02-16 11:58:25 UTC,Abu Dhabi,1416339,bensykes,2019-01-07 17:11:53 UTC,2019-01-07 22:30:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/19493387,https://inaturalist-open-data.s3.amazonaws.com/photos/29995279/medium.jpg?1546881140,,"",,2,0,false,3,"Ras al-Khaimah, , Ras al-Khaimah, AE",25.4990533333,56.1380111667,4,4,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
19559996,2018/12/06 9:53 AM HST,2018-12-06,2018-12-06 19:53:00 UTC,Hawaii,1082970,karimhaddad,2019-01-10 23:02:21 UTC,2019-08-11 14:49:35 UTC,research,,https://www.inaturalist.org/observations/19559996,https://static.inaturalist.org/photos/30106924/medium.jpg?1547161325,,"",Sud-est algérien,2,0,false,,"Wilaya d'Illizi, Algérie",24.2135933333,10.492595,7,7,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
19567589,2018/10/16 10:22 AM CEST,2018-10-16,2018-10-16 08:22:00 UTC,Paris,1421845,burguenomuc,2019-01-11 08:22:25 UTC,2019-01-11 09:03:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/19567589,https://inaturalist-open-data.s3.amazonaws.com/photos/30120378/medium.jpeg?1547194908,,"",,1,0,false,,"Keur Massene, Mauretanien",16.3638702579,-16.4139325876,488,488,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
19586811,2010/07/03 5:01 PM AEST,2010-07-03,2010-07-03 07:01:00 UTC,Brisbane,1360891,wellsii,2019-01-12 09:55:46 UTC,2019-01-17 00:51:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/19586811,https://inaturalist-open-data.s3.amazonaws.com/photos/30152424/medium.jpg?1547285338,,"","",2,0,false,,"Ethabuka Station, Birdsville QLD, 4482, Australia",-23.9797222,138.5025,500,500,,,false,,manual,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
19587233,2010/07/05 1:55 PM AEST,2010-07-05,2010-07-05 03:55:00 UTC,Brisbane,1360891,wellsii,2019-01-12 10:40:03 UTC,2019-08-11 14:48:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/19587233,https://inaturalist-open-data.s3.amazonaws.com/photos/30152937/medium.jpg?1547287679,,"",,4,0,false,,"Ethabuka Station, Birdsville QLD, 4482, Australia",-24.013333,138.4316666,500,500,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
19587612,2018/12/10 7:35 AM HST,2018-12-10,2018-12-10 17:35:00 UTC,Hawaii,1082970,karimhaddad,2019-01-12 11:12:23 UTC,2019-08-11 14:48:58 UTC,research,,https://www.inaturalist.org/observations/19587612,https://static.inaturalist.org/photos/30153894/medium.jpeg?1547291470,,"","",2,0,false,,"Wilaya d'Illizi, Algérie",24.8228762799,8.8703787914,4962,4962,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
19599095,2010/03/31 2:47 PM HST,2010-03-31,2010-04-01 00:47:00 UTC,Hawaii,1082970,karimhaddad,2019-01-12 22:48:12 UTC,2019-01-12 22:48:12 UTC,casual,,https://www.inaturalist.org/observations/19599095,https://static.inaturalist.org/photos/30172778/medium.jpeg?1547332962,,"",,0,0,true,,"El Aouana 18005, Algérie",36.7906349,5.6635326,182,182,,,false,,,Dromadaire,Camelus dromedarius,Dromedary Camel,Mammalia,81542
19647448,2019-01-14 10:24:00 PM BRST,2019-01-14,2019-01-15 00:24:00 UTC,Brasilia,1413625,gustavocoelho,2019-01-15 00:25:07 UTC,2019-01-15 00:25:30 UTC,casual,,https://www.inaturalist.org/observations/19647448,https://static.inaturalist.org/photos/30255626/medium.jpeg?1547511910,,"",,0,0,true,2,"Namu, Nigéria",8.8262202098,9.0195044875,22308,22308,,,false,gps,gps,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
19746561,2014/11/21 8:37 PM PST,2014-11-21,2014-11-22 04:37:00 UTC,Pacific Time (US & Canada),1400111,mikeloomis,2019-01-20 03:24:28 UTC,2020-01-27 15:11:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/19746561,https://inaturalist-open-data.s3.amazonaws.com/photos/30422009/medium.jpeg?1547949216,,"",,1,0,false,,"Monduli, Tanzania",-3.0631163804,36.7012023491,4,4,,,false,,,Velbloud jednohrbý,Camelus dromedarius,Dromedary Camel,Mammalia,81542
19770038,2008-01-01 12:00:11 PM CST,2008-01-01,2008-01-01 18:00:11 UTC,Central Time (US & Canada),1428515,jabarabdullahi,2019-01-21 01:37:56 UTC,2019-01-21 13:03:34 UTC,casual,,https://www.inaturalist.org/observations/19770038,https://static.inaturalist.org/photos/30465114/medium.jpeg?1548034678,,"",,1,0,true,2,"A2, Isiolo, Kenya",0.355428301,37.5829014927,4208,4208,,,false,gps,gps,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
19807319,Sun Apr 16 2017 10:58:19 GMT-0500 (EST),2017-04-16,2017-04-16 14:58:19 UTC,Eastern Time (US & Canada),1427975,aualberto345,2019-01-22 20:10:40 UTC,2019-01-23 18:10:46 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/19807319,https://inaturalist-open-data.s3.amazonaws.com/photos/30529988/medium.jpg?1548187863,,"",,1,0,true,3,"Ocoyucan, Ocoyucan, PUE, MX",18.8969633333,-98.2893666667,12139,12139,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
19809574,2018-02-27 3:27:57 p. m. CST,2018-02-27,2018-02-27 21:27:57 UTC,Central Time (US & Canada),1304023,andresalvarez1,2019-01-22 22:07:08 UTC,2019-01-22 22:08:30 UTC,casual,,https://www.inaturalist.org/observations/19809574,https://static.inaturalist.org/photos/30533699/medium.jpeg?1548194850,,"",,0,0,true,2,"Unnamed Road, Estado de México, México",19.2027631747,-99.6461741254,526,526,,,false,gps,gps,Dromedario,Camelus dromedarius,Dromedary Camel,Mammalia,81542
19913383,2013/12/30 11:08 AM MST,2013-12-30,2013-12-30 18:08:00 UTC,Mountain Time (US & Canada),19215,tsirtalis,2019-01-27 21:41:51 UTC,2019-10-10 21:31:23 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/19913383,https://static.inaturalist.org/photos/30715118/medium.jpeg?1548625215,,"","""Semi-feral"" according to my notes.",4,0,false,,"Khidrat, Rajasthan, India",27.589298,72.598836,,,,,false,,,Dromedario,Camelus dromedarius,Dromedary Camel,Mammalia,81542
19921537,2012/08/13 7:20 PM PDT,2012-08-13,2012-08-14 02:20:00 UTC,Pacific Time (US & Canada),411500,jimpark67,2019-01-28 03:25:30 UTC,2019-06-05 02:12:11 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/19921537,https://inaturalist-open-data.s3.amazonaws.com/photos/30729853/medium.jpg?1548645700,,"","",0,0,true,,"San Diego County, CA, USA",33.0650591522,-116.7515270978,2,2,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
20011837,1978/08/15 11:00 AM EDT,1978-08-15,1978-08-15 15:00:00 UTC,Eastern Time (US & Canada),1080218,guylafond,2019-02-01 16:25:07 UTC,2019-05-10 15:11:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/20011837,https://inaturalist-open-data.s3.amazonaws.com/photos/30887687/medium.jpg?1549038154,,"",,4,0,false,,Djeddah Arabie saoudite,21.0264227977,39.2689481018,61,61,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
20061125,Fri Dec 09 2016 17:53:23 GMT-0800 (PST),2016-12-09,2016-12-10 01:53:23 UTC,Pacific Time (US & Canada),1457472,kiet1,2019-02-03 19:54:18 UTC,2019-02-03 19:56:29 UTC,casual,,https://www.inaturalist.org/observations/20061125,https://static.inaturalist.org/photos/30975632/medium.jpg?1549223672,,"",,1,0,true,3,"26 Scarlet Drive, Doveton, VIC, AU",-37.98193,145.2335966667,24,24,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
20156478,2017/11/13 8:13 AM EST,2017-11-13,2017-11-13 13:13:00 UTC,Eastern Time (US & Canada),1206924,yawwhite,2019-02-06 16:20:44 UTC,2019-02-08 01:30:30 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/20156478,https://inaturalist-open-data.s3.amazonaws.com/photos/31092872/medium.jpg?1549469915,,animal,Camel Farm,1,0,true,,"Stuart Highway, Stuarts Well, Alice Springs, NT 0870, Hugh NT 0870, Australia",-24.339922,133.458459,191,191,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
20241006,2018-10-28 2:01:33 a. m. GMT+11:00,2018-10-28,2018-10-28 03:01:33 UTC,Asia/Magadan,1466340,sergioanimalia,2019-02-10 00:04:27 UTC,2019-08-11 14:47:02 UTC,research,,https://www.inaturalist.org/observations/20241006,https://static.inaturalist.org/photos/31240097/medium.jpeg?1549757106,,"",,6,0,false,2,"Luritja Rd, Petermann NT 0872, Australia",-24.3431799876,131.6630091146,11252,11252,,,false,gps,gps,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
20252194,2019/02/09 10:00 AM HST,2019-02-09,2019-02-09 20:00:00 UTC,Hawaii,1082970,karimhaddad,2019-02-10 13:41:37 UTC,2019-02-16 13:30:06 UTC,casual,,https://www.inaturalist.org/observations/20252194,https://static.inaturalist.org/photos/31259668/medium.jpg?1549806088,,"",en élevage,0,0,true,,"Aïn El Hadjel, Algérie",35.7037633333,3.8655766667,,,,,false,,,Dromadaire,Camelus dromedarius,Dromedary Camel,Mammalia,81542
20258854,2019-02-09 5:17:53 PM GMT+01:00,2019-02-09,2019-02-09 16:17:53 UTC,Zagreb,1365764,larbiafoutni,2019-02-10 19:09:38 UTC,2019-06-27 17:59:23 UTC,casual,CC-BY,https://www.inaturalist.org/observations/20258854,https://inaturalist-open-data.s3.amazonaws.com/photos/31270625/medium.jpeg?1549825804,,"",,1,0,true,2,"N8, Algérie",35.7200012207,3.8602778912,,,,,false,gps,gps,Dromadaire,Camelus dromedarius,Dromedary Camel,Mammalia,81542
20322516,2019-02-13 11:58:44 a.m. GMT-05:00,2019-02-13,2019-02-13 16:58:44 UTC,Bogota,1471886,oscarcem,2019-02-13 16:59:49 UTC,2019-02-13 17:00:01 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/20322516,https://inaturalist-open-data.s3.amazonaws.com/photos/31380693/medium.jpeg?1550077197,,"",,0,0,false,2,,,,,,,,false,,,Dromedario,Camelus dromedarius,Dromedary Camel,Mammalia,81542
20322518,Wed Feb 13 2019 11:59:39 GMT-0500 (EST),2019-02-13,2019-02-13 16:59:39 UTC,Eastern Time (US & Canada),1472286,rolo_cem_xd,2019-02-13 17:00:14 UTC,2019-02-13 17:00:45 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/20322518,https://inaturalist-open-data.s3.amazonaws.com/photos/31380704/medium.jpg?1550077240,,"",,0,0,true,3,"INFONAVIT 17 de Octubre, Chetumal, QROO, MX",18.5214450443,-88.3043098916,5,5,,,false,,,,Camelus dromedarius,Dromedary Camel,Mammalia,81542
20328711,2009/12/29 11:09 PM CET,2009-12-29,2009-12-29 22:09:00 UTC,Paris,1469634,isawe,2019-02-13 22:11:12 UTC,2019-12-08 02:54:27 UTC,research,,https://www.inaturalist.org/observations/20328711,https://static.inaturalist.org/photos/31390750/medium.png?1550095765,,"",,2,0,false,,"Errachidia, MA-MT, MA",31.1177957788,-3.8579519067,8309,29278,obscured,,true,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
20422030,2018-08-18 10:14:52 AM GMT+03:00,2018-08-18,2018-08-18 07:14:52 UTC,Baghdad,1405349,pauliux,2019-02-17 16:56:44 UTC,2019-02-17 17:04:02 UTC,research,,https://www.inaturalist.org/observations/20422030,https://static.inaturalist.org/photos/31532713/medium.jpeg?1550422607,,"",,1,0,false,2,"P2234, Morocco",31.0055752468,-9.6345393732,2104,2104,,,false,gps,gps,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
20479505,,,,Baghdad,985731,kamel3,2019-02-19 05:49:49 UTC,2019-05-18 09:57:20 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/20479505,https://inaturalist-open-data.s3.amazonaws.com/photos/31609215/medium.jpg?1550555399,,"",,1,0,false,2,متنزه الزوراء، شارع دمشق، بغداد، العراق,33.3154700607,44.3779544905,263,263,,,false,gps,gps,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
20523246,Wed Feb 20 2019 20:38:42 GMT-0600 (CST),2019-02-20,2019-02-21 02:38:42 UTC,Central Time (US & Canada),1165876,edwardcoles,2019-02-21 02:40:26 UTC,2019-02-21 02:40:40 UTC,casual,,https://www.inaturalist.org/observations/20523246,https://static.inaturalist.org/photos/31679914/medium.jpg?1550716835,,"",,0,0,false,3,,,,,,,,false,,,,Camelus dromedarius,Dromedary Camel,Mammalia,81542
20527889,2019/02/03 2:51 PM +11,2019-02-03,2019-02-03 03:51:00 UTC,Asia/Magadan,1060750,luoycy,2019-02-21 08:09:25 UTC,2021-02-08 02:55:44 UTC,casual,CC-BY-SA,https://www.inaturalist.org/observations/20527889,https://inaturalist-open-data.s3.amazonaws.com/photos/31687708/medium.jpeg?1550736471,,"",,1,0,true,,Margham - Sharjah - 阿拉伯聯合酋長國,24.8943823,55.6146662,212,212,,,false,,,單峰駱駝,Camelus dromedarius,Dromedary Camel,Mammalia,81542
